event,positionX,positionY,timestamp,windowName,userId,id,button,
Move,193,371,3.965,/authorization,2,174651,NoButton,
Move,193,372,3.966,/authorization,2,174652,NoButton,
Move,193,373,3.967,/authorization,2,174653,NoButton,
Move,193,374,3.968,/authorization,2,174654,NoButton,
Move,194,375,3.969,/authorization,2,174655,NoButton,
Move,195,377,3.97,/authorization,2,174656,NoButton,
Move,195,378,3.972,/authorization,2,174657,NoButton,
Move,196,378,3.973,/authorization,2,174658,NoButton,
Move,196,380,3.975,/authorization,2,174659,NoButton,
Move,196,382,3.976,/authorization,2,174660,NoButton,
Move,196,383,3.977,/authorization,2,174661,NoButton,
Move,196,385,3.979,/authorization,2,174662,NoButton,
Move,196,386,3.98,/authorization,2,174663,NoButton,
Move,196,386,3.981,/authorization,2,174664,NoButton,
Move,197,388,3.982,/authorization,2,174665,NoButton,
Move,197,389,3.983,/authorization,2,174666,NoButton,
Move,198,390,3.984,/authorization,2,174667,NoButton,
Move,198,391,3.985,/authorization,2,174668,NoButton,
Move,199,392,3.986,/authorization,2,174669,NoButton,
Move,199,394,3.988,/authorization,2,174670,NoButton,
Move,199,394,3.989,/authorization,2,174671,NoButton,
Move,199,395,3.99,/authorization,2,174672,NoButton,
Move,199,397,3.991,/authorization,2,174673,NoButton,
Move,200,399,3.993,/authorization,2,174674,NoButton,
Move,200,401,3.994,/authorization,2,174675,NoButton,
Move,201,401,3.995,/authorization,2,174676,NoButton,
Move,201,403,3.997,/authorization,2,174677,NoButton,
Move,202,405,3.999,/authorization,2,174678,NoButton,
Move,202,407,4.0,/authorization,2,174679,NoButton,
Move,202,408,4.002,/authorization,2,174680,NoButton,
Move,202,409,4.003,/authorization,2,174681,NoButton,
Move,203,410,4.004,/authorization,2,174682,NoButton,
Move,203,411,4.005,/authorization,2,174683,NoButton,
Move,203,412,4.006,/authorization,2,174684,NoButton,
Move,203,413,4.007,/authorization,2,174685,NoButton,
Move,204,415,4.008,/authorization,2,174686,NoButton,
Move,204,416,4.009,/authorization,2,174687,NoButton,
Move,205,417,4.01,/authorization,2,174688,NoButton,
Move,205,418,4.011,/authorization,2,174689,NoButton,
Move,205,420,4.013,/authorization,2,174690,NoButton,
Move,205,421,4.014,/authorization,2,174691,NoButton,
Move,206,424,4.015,/authorization,2,174692,NoButton,
Move,206,426,4.016,/authorization,2,174693,NoButton,
Move,207,426,4.017,/authorization,2,174694,NoButton,
Move,207,427,4.018,/authorization,2,174695,NoButton,
Move,208,429,4.02,/authorization,2,174696,NoButton,
